rule_id,title,type,severity,status,scope,languages,tags,impacts,remediation_cost,default_quality_profiles,language_specific_docs,metadata_path
S5332,Using clear-text protocols is security-sensitive,SECURITY_HOTSPOT,Critical,ready,Main,terraform;docker;apex;go;python;dart;shell;azureresourcemanager;java;vbnet;kotlin;php;xml;ansible;common;githubactions;swift;csharp;javascript;kubernetes;cloudformation;cfamily,cwe,SECURITY:HIGH,Unknown,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5332/metadata.json
S5334,Dynamic code execution should not be vulnerable to injection attacks,VULNERABILITY,Blocker,ready,Main,python;java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5334/metadata.json
S5443,Using publicly writable directories is security-sensitive,SECURITY_HOTSPOT,Critical,ready,Main,go;python;java;vbnet;csharp;javascript;cfamily,cwe,SECURITY:HIGH,Unknown,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5443/metadata.json
S5527,Server hostnames should be verified during SSL/TLS connections,VULNERABILITY,Critical,ready,Main,go;python;java;kotlin;php;common;javascript;ruby;cfamily,cwe;privacy;ssl,SECURITY:HIGH,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5527/metadata.json
S5542,Encryption algorithms should be used with secure mode and padding scheme,VULNERABILITY,Critical,ready,Main,go;python;dart;java;vbnet;kotlin;php;common;swift;csharp;javascript;cfamily,cwe;privacy,SECURITY:HIGH,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5542/metadata.json
S5547,Cipher algorithms should be robust,VULNERABILITY,Critical,ready,Main,go;python;dart;java;vbnet;kotlin;php;common;swift;csharp;plsql;javascript;cfamily,cwe;privacy,SECURITY:HIGH,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5547/metadata.json
S5604,Using intrusive permissions is security-sensitive,SECURITY_HOTSPOT,Major,ready,All,xml;javascript,cwe;privacy,SECURITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5604/metadata.json
S5659,JWT should be signed and verified with strong cipher algorithms,VULNERABILITY,Critical,ready,Main,go;python;java;vbnet;common;csharp;javascript,cwe;privacy,SECURITY:HIGH,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5659/metadata.json
S5689,Disclosing fingerprints from web application technologies is security-sensitive,SECURITY_HOTSPOT,Minor,ready,All,java;javascript,cwe,SECURITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5689/metadata.json
S5691,Statically serving hidden files is security-sensitive,SECURITY_HOTSPOT,Major,ready,All,javascript,cwe,SECURITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5691/metadata.json
S5693,Allowing requests with excessive content length is security-sensitive,SECURITY_HOTSPOT,Major,ready,All,java;vbnet;php;csharp;javascript,cwe,SECURITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5693/metadata.json
S5696,DOM updates should not lead to cross-site scripting (XSS) attacks,VULNERABILITY,Blocker,ready,Tests,common;javascript,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5696/metadata.json
S5725,Using remote artifacts without integrity checks is security-sensitive,SECURITY_HOTSPOT,Minor,ready,All,html;javascript,cwe,SECURITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5725/metadata.json
S5728,Disabling content security policy fetch directives is security-sensitive,SECURITY_HOTSPOT,Minor,ready,Main,java;javascript,,SECURITY:LOW,Constant/Issue: 60min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5728/metadata.json
S5730,Allowing mixed-content is security-sensitive,SECURITY_HOTSPOT,Minor,ready,Main,javascript,,SECURITY:LOW,Constant/Issue: 60min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5730/metadata.json
S5732,Disabling content security policy frame-ancestors directive is security-sensitive,SECURITY_HOTSPOT,Minor,ready,Main,javascript,cwe,SECURITY:LOW,Constant/Issue: 60min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5732/metadata.json
S5734,Allowing browsers to sniff MIME types is security-sensitive,SECURITY_HOTSPOT,Minor,ready,Main,xml;javascript,,SECURITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5734/metadata.json
S5736,Disabling strict HTTP no-referrer policy is security-sensitive,SECURITY_HOTSPOT,Minor,ready,Main,javascript,cwe,SECURITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5736/metadata.json
S5739,Disabling Strict-Transport-Security policy is security-sensitive,SECURITY_HOTSPOT,Minor,ready,Main,javascript,cwe,SECURITY:LOW,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5739/metadata.json
S5742,Disabling Certificate Transparency monitoring is security-sensitive,SECURITY_HOTSPOT,Minor,deprecated,Main,javascript,,SECURITY:LOW,Constant/Issue: 30min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5742/metadata.json
S5743,Allowing browsers to perform DNS prefetching is security-sensitive,SECURITY_HOTSPOT,Minor,deprecated,Main,javascript,,SECURITY:LOW,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5743/metadata.json
S5750,Allowing HTTP responses caching is security-sensitive,SECURITY_HOTSPOT,Minor,closed,Main,javascript,cwe;privacy,SECURITY:LOW,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5750/metadata.json
S5757,Allowing confidential information to be logged is security-sensitive,SECURITY_HOTSPOT,Minor,ready,Main,javascript,cwe;privacy,SECURITY:LOW,Constant/Issue: 60min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5757/metadata.json
S5759,Forwarding client IP address is security-sensitive,SECURITY_HOTSPOT,Minor,ready,Main,javascript,privacy,SECURITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5759/metadata.json
S5842,Repeated patterns in regular expressions should not match the empty string,BUG,Minor,ready,All,python;java;kotlin;php;javascript,regex,RELIABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5842/metadata.json
S5843,Regular expressions should not be too complicated,CODE_SMELL,Major,ready,All,python;java;kotlin;php;javascript,regex,MAINTAINABILITY:MEDIUM,Linear with offset,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5843/metadata.json
S5845,Assertions comparing incompatible types should not be made,BUG,Critical,ready,Tests,python;java;javascript,tests,RELIABILITY:HIGH,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5845/metadata.json
S5850,Alternatives in regular expressions should be grouped when used with anchors,BUG,Major,ready,All,python;java;kotlin;php;javascript,regex,RELIABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5850/metadata.json
S5852,Using slow regular expressions is security-sensitive,SECURITY_HOTSPOT,Critical,ready,All,python;java;javascript,cwe;regex,SECURITY:HIGH,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5852/metadata.json
S5856,Regular expressions should be syntactically valid,BUG,Critical,ready,All,python;dart;rust;java;vbnet;kotlin;php;csharp;javascript,regex,RELIABILITY:HIGH,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5856/metadata.json
S5860,Names of regular expressions named groups should be used,CODE_SMELL,Major,ready,All,python;java;javascript,regex,MAINTAINABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5860/metadata.json
S5863,Assertions should not be given twice the same argument,BUG,Major,ready,Tests,java;php;javascript,tests,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5863/metadata.json
S5867,Unicode-aware versions of character classes should be preferred,CODE_SMELL,Minor,ready,All,java;kotlin;php;javascript,regex,MAINTAINABILITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5867/metadata.json
S5868,Unicode Grapheme Clusters should be avoided inside regex character classes,BUG,Major,ready,All,python;java;kotlin;php;javascript,regex,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5868/metadata.json
S5869,Character classes in regular expressions should not contain the same character twice,CODE_SMELL,Major,ready,All,python;java;kotlin;php;javascript,regex,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5869/metadata.json
S5876,A new session should be created during user authentication,VULNERABILITY,Critical,ready,Main,java;php;common;javascript,cwe,SECURITY:HIGH,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5876/metadata.json
S5883,OS commands should not be vulnerable to argument injection attacks,VULNERABILITY,Minor,ready,Main,java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:LOW,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5883/metadata.json
S5958,Tests should check which exception is thrown,CODE_SMELL,Major,ready,Tests,java;javascript,tests,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5958/metadata.json
S5973,Tests should be stable,CODE_SMELL,Major,ready,Tests,java;common;javascript,tests;design;unpredictable,MAINTAINABILITY:MEDIUM;RELIABILITY:MEDIUM,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5973/metadata.json
S6019,Reluctant quantifiers in regular expressions should be followed by an expression that can't match the empty string,CODE_SMELL,Major,ready,All,python;java;php;javascript,regex,MAINTAINABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6019/metadata.json
S6035,Single-character alternations in regular expressions should be replaced with character classes,CODE_SMELL,Major,ready,All,python;java;php;javascript,regex,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6035/metadata.json
S6079,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6079/metadata.json
S6080,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6080/metadata.json
S6092,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6092/metadata.json
S6096,Extracting archives should not lead to zip slip vulnerabilities,VULNERABILITY,Blocker,ready,Main,go;java;vbnet;kotlin;common;csharp;javascript,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6096/metadata.json
S6105,DOM updates should not lead to open redirect vulnerabilities,VULNERABILITY,Blocker,ready,Main,common;javascript,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6105/metadata.json
S6108,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6108/metadata.json
S6109,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6109/metadata.json
S6245,Disabling server-side encryption of S3 buckets is security-sensitive,SECURITY_HOTSPOT,Minor,deprecated,Main,terraform;python;javascript;cloudformation,,SECURITY:LOW,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6245/metadata.json
S6249,Authorizing HTTP communications with S3 buckets is security-sensitive,SECURITY_HOTSPOT,Critical,ready,Main,terraform;python;javascript;cloudformation,aws;cwe,SECURITY:HIGH,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6249/metadata.json
S6252,Disabling versioning of S3 buckets is security-sensitive,SECURITY_HOTSPOT,Minor,ready,Main,terraform;python;javascript;cloudformation,aws,SECURITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6252/metadata.json
S6265,Granting access to S3 buckets to all or authenticated users is security-sensitive,SECURITY_HOTSPOT,Blocker,ready,Main,terraform;python;javascript;cloudformation,aws;cwe,SECURITY:BLOCKER,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6265/metadata.json
S6268,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6268/metadata.json
S6270,Policies authorizing public access to resources are security-sensitive,SECURITY_HOTSPOT,Blocker,ready,Main,terraform;python;javascript;cloudformation,aws;cwe,SECURITY:BLOCKER,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6270/metadata.json
S6275,Using unencrypted EBS volumes is security-sensitive,SECURITY_HOTSPOT,Major,ready,All,terraform;python;javascript;cloudformation,aws;cwe,SECURITY:MEDIUM,Unknown,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6275/metadata.json
S6281,Allowing public ACLs or policies on a S3 bucket is security-sensitive,SECURITY_HOTSPOT,Critical,ready,Main,terraform;python;javascript;cloudformation,aws;cwe,SECURITY:HIGH,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6281/metadata.json
S6287,Applications should not create session cookies from untrusted input,VULNERABILITY,Major,ready,Main,python;java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:MEDIUM,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6287/metadata.json
S6299,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6299/metadata.json
S6302,Policies granting all privileges are security-sensitive,SECURITY_HOTSPOT,Blocker,ready,Main,terraform;python;javascript;cloudformation,cwe;aws,SECURITY:BLOCKER,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6302/metadata.json
S6303,Using unencrypted RDS DB resources is security-sensitive,SECURITY_HOTSPOT,Major,ready,All,terraform;python;javascript;cloudformation,aws;cwe,SECURITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6303/metadata.json
S6304,Policies granting access to all resources of an account are security-sensitive,SECURITY_HOTSPOT,Blocker,ready,Main,terraform;python;javascript;cloudformation,aws;cwe,SECURITY:BLOCKER,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6304/metadata.json
S6308,Using unencrypted Opensearch domains is security-sensitive,SECURITY_HOTSPOT,Major,ready,All,terraform;python;javascript;cloudformation,aws;cwe,SECURITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6308/metadata.json
S6317,AWS IAM policies should limit the scope of permissions given,VULNERABILITY,Critical,ready,All,terraform;python;common;javascript;cloudformation,cwe;aws,SECURITY:HIGH,Constant/Issue: 60min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6317/metadata.json
S6319,Using unencrypted SageMaker notebook instances is security-sensitive,SECURITY_HOTSPOT,Major,ready,All,terraform;python;javascript;cloudformation,aws;cwe,SECURITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6319/metadata.json
S6321,Administration services access should be restricted to specific IP addresses,VULNERABILITY,Minor,ready,Main,terraform;python;azureresourcemanager;ansible;common;javascript;cloudformation,cwe;aws,SECURITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6321/metadata.json
S6323,Alternation in regular expressions should not contain empty alternatives,BUG,Major,ready,Main,python;php;javascript,regex,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6323/metadata.json
S6324,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6324/metadata.json
S6325,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6325/metadata.json
S6326,Regular expressions should not contain multiple spaces,CODE_SMELL,Major,ready,Main,python;java;php;javascript,regex,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6326/metadata.json
S6327,Using unencrypted SNS topics is security-sensitive,SECURITY_HOTSPOT,Major,ready,All,terraform;python;javascript;cloudformation,aws;cwe,SECURITY:MEDIUM,Constant/Issue: 45min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6327/metadata.json
S6328,Replacement strings should reference existing regular expression groups,BUG,Major,ready,Main,python;php;javascript,regex,RELIABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6328/metadata.json
S6329,Allowing public network access to cloud resources is security-sensitive,SECURITY_HOTSPOT,Blocker,ready,Main,terraform;python;azureresourcemanager;javascript;cloudformation,cwe;aws,SECURITY:BLOCKER,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6329/metadata.json
S6330,Using unencrypted SQS queues is security-sensitive,SECURITY_HOTSPOT,Major,ready,All,terraform;python;javascript;cloudformation,aws;cwe,SECURITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6330/metadata.json
S6331,Regular expressions should not contain empty groups,CODE_SMELL,Major,ready,Main,python;java;php;javascript,regex,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6331/metadata.json
S6332,Using unencrypted EFS file systems is security-sensitive,SECURITY_HOTSPOT,Major,ready,All,terraform;python;javascript;cloudformation,aws;cwe,SECURITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6332/metadata.json
S6333,Creating public APIs is security-sensitive,SECURITY_HOTSPOT,Blocker,ready,Main,terraform;python;javascript;cloudformation,aws;cwe,SECURITY:BLOCKER,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6333/metadata.json
S6350,Constructing arguments of system commands from user input is security-sensitive,SECURITY_HOTSPOT,Major,ready,Main,go;python;java;vbnet;kotlin;php;csharp;javascript,cwe,SECURITY:MEDIUM,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6350/metadata.json
S6351,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6351/metadata.json
S6353,Regular expression quantifiers and character classes should be used concisely,CODE_SMELL,Minor,ready,Main,python;java;php;javascript,regex,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6353/metadata.json
S6397,Character classes in regular expressions should not contain only one character,CODE_SMELL,Major,ready,All,python;java;php;javascript,regex,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6397/metadata.json
S6418,Hard-coded secrets are security-sensitive,SECURITY_HOTSPOT,Blocker,ready,Main,go;python;secrets;java;vbnet;kotlin;php;json;swift;yaml;csharp;javascript;kubernetes;cfamily,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6418/metadata.json
S6426,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6426/metadata.json
S6435,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6435/metadata.json
S6437,Credentials should not be hard-coded,VULNERABILITY,Blocker,ready,Main,docker;go;python;azureresourcemanager;java;php;ansible;common;javascript,cwe,SECURITY:BLOCKER,Constant/Issue: 60min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6437/metadata.json
S6438,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6438/metadata.json
S6439,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6439/metadata.json
S6440,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6440/metadata.json
S6441,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6441/metadata.json
S6442,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6442/metadata.json
S6443,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6443/metadata.json
S6477,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6477/metadata.json
S6478,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6478/metadata.json
S6479,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6479/metadata.json
S6480,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6480/metadata.json
S6481,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6481/metadata.json
S6486,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6486/metadata.json
S6509,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6509/metadata.json
S6522,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6522/metadata.json
S6523,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6523/metadata.json
S6534,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6534/metadata.json
S6535,Unnecessary character escapes should be removed,CODE_SMELL,Major,ready,All,dart;javascript,,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6535/metadata.json
S6544,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6544/metadata.json
S6550,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6550/metadata.json
S6551,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6551/metadata.json
S6557,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6557/metadata.json
S6564,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6564/metadata.json
S6565,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6565/metadata.json
S6568,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6568/metadata.json
S6569,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6569/metadata.json
S6571,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6571/metadata.json
S6572,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6572/metadata.json
S6578,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6578/metadata.json
S6582,,CODE_SMELL,Major,ready,All,dart;javascript,,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6582/metadata.json
S6583,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6583/metadata.json
S6590,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6590/metadata.json
S6594,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6594/metadata.json
S6598,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6598/metadata.json
S6606,,CODE_SMELL,Minor,ready,All,dart;javascript,,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6606/metadata.json
S6627,Users should not use internal APIs,CODE_SMELL,Major,ready,All,kotlin;common;javascript,gradle,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6627/metadata.json
S6635,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6635/metadata.json
S6637,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6637/metadata.json
S6638,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6638/metadata.json
S6643,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6643/metadata.json
S6644,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6644/metadata.json
S6645,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6645/metadata.json
S6647,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6647/metadata.json
S6650,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6650/metadata.json
S6653,,,,,,javascript,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6653/metadata.json
